id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
2255759,330722,1003,20.1,1.0,1.0,,,,,
2255758,330722,1051,71.8,1.0,1.0,,,,,
2255761,330728,1004,11.3,1.0,1.0,,,,,
2255763,330729,1051,60.8,1.0,1.0,,,,,
2255764,330729,1003,28.5,1.0,1.0,,,,,
2255766,330739,1004,11.2,1.0,1.0,,,,,
2255769,330740,1051,61.0,1.0,1.0,,,,,
2255767,330740,1003,25.9,1.0,1.0,,,,,
2255771,330743,1004,8.49,1.0,1.0,,,,,
2255774,330744,1003,17.8,1.0,1.0,,,,,
2255773,330744,1051,73.4,1.0,1.0,,,,,
2255776,330751,1004,12.2,1.0,1.0,,,,,
2255779,330752,1003,26.9,1.0,1.0,,,,,
2255778,330752,1051,60.9,1.0,1.0,,,,,
2255781,330764,1004,11.4,1.0,1.0,,,,,
2255784,330765,1003,23.6,1.0,1.0,,,,,
2255783,330765,1051,65.2,1.0,1.0,,,,,
2255786,330768,1004,7.08,1.0,1.0,,,,,
2255789,330769,1003,18.6,1.0,1.0,,,,,
2255788,330769,1051,74.2,1.0,1.0,,,,,
2255791,330776,1004,9.79,1.0,1.0,,,,,
2255794,330777,1003,26.8,1.0,1.0,,,,,
2255793,330777,1051,63.0,1.0,1.0,,,,,
2255796,330789,1004,9.59,1.0,1.0,,,,,
2255799,330790,1003,24.9,1.0,1.0,,,,,
2255798,330790,1051,65.5,1.0,1.0,,,,,
2255801,330793,1004,8.1,1.0,1.0,,,,,
2255804,330794,1051,72.8,1.0,1.0,,,,,
2255803,330794,1003,18.4,1.0,1.0,,,,,
2255806,330800,1004,13.0,1.0,1.0,,,,,
2255809,330801,1003,27.4,1.0,1.0,,,,,
2255808,330801,1051,59.3,1.0,1.0,,,,,
2255811,330811,1004,11.8,1.0,1.0,,,,,
2255813,330812,1051,63.1,1.0,1.0,,,,,
2255814,330812,1003,25.4,1.0,1.0,,,,,
2255816,330815,1004,7.9,1.0,1.0,,,,,
2255817,330816,1003,19.7,1.0,1.0,,,,,
2255819,330816,1051,72.1,1.0,1.0,,,,,
2255821,330822,1004,10.1,1.0,1.0,,,,,
2255824,330823,1051,62.0,1.0,1.0,,,,,
2255822,330823,1003,27.8,1.0,1.0,,,,,
2255826,330832,1004,10.1,1.0,1.0,,,,,
2255828,330833,1051,62.2,1.0,1.0,,,,,
2255829,330833,1003,27.5,1.0,1.0,,,,,
2255831,330836,1004,8.68,1.0,1.0,,,,,
2255832,330837,1003,17.4,1.0,1.0,,,,,
2255834,330837,1051,73.0,1.0,1.0,,,,,
2255836,330843,1004,11.9,1.0,1.0,,,,,
2255838,330844,1051,61.4,1.0,1.0,,,,,
2255839,330844,1003,26.0,1.0,1.0,,,,,
2255841,330854,1004,12.2,1.0,1.0,,,,,
2255843,330855,1051,61.3,1.0,1.0,,,,,
2255844,330855,1003,26.1,1.0,1.0,,,,,
2255846,330858,1004,9.29,1.0,1.0,,,,,
2255848,330859,1051,72.4,1.0,1.0,,,,,
2255849,330859,1003,17.8,1.0,1.0,,,,,
2255851,330867,1004,13.8,1.0,1.0,,,,,
2255854,330868,1051,57.8,1.0,1.0,,,,,
2255852,330868,1003,28.0,1.0,1.0,,,,,
2255930,330869,1003,27.1,,49.0,25.6,29.0,26.9,,2009.0
2255871,330869,1051,61.1,11.0,1.0,59.3,63.0,60.9,,2009.0
2255895,330869,1093,90.0,4.0,1.0,82.0,106.0,86.0,,2009.0
2255932,330869,1005,0.0,,49.0,,,,,
2255877,330869,1004,11.6,11.0,1.0,9.49,13.1,12.2,,2009.0
2255959,330876,1051,70.2,1.0,1.0,,,,,
2256006,330881,1093,106.0,1.0,1.0,,,,,
2256014,330883,1004,5.67,1.0,1.0,,,,,
2256029,330906,1004,44.2,1.0,1.0,,,,,
2256040,330909,1051,45.1,1.0,1.0,,,,,
2256108,330920,1093,47.0,1.0,1.0,,,,,
2256117,330922,1004,43.3,1.0,1.0,,,,,
2256119,330923,1051,47.6,1.0,1.0,,,,,
2256122,330925,1051,38.7,1.0,1.0,,,,,
2256131,330929,1004,45.6,1.0,1.0,,,,,
2256143,330933,1051,40.7,1.0,1.0,,,,,
2256192,330942,1093,74.0,1.0,1.0,,,,,
2256201,330944,1004,41.1,1.0,1.0,,,,,
2256209,330949,1004,45.2,1.0,1.0,,,,,
2256221,330952,1051,41.2,1.0,1.0,,,,,
2256269,330962,1093,84.0,1.0,1.0,,,,,
2256281,330964,1004,36.1,1.0,1.0,,,,,
2256280,330964,1051,46.8,1.0,1.0,,,,,
2256297,331020,1004,3.81,1.0,1.0,,,,,
2256309,331023,1051,76.8,1.0,1.0,,,,,
2256375,331034,1093,117.0,1.0,1.0,,,,,
2256385,331036,1004,3.54,1.0,1.0,,,,,
2256387,331037,1051,76.9,1.0,1.0,,,,,
2256391,331091,1004,5.48,1.0,1.0,,,,,
2256403,331094,1051,70.9,1.0,1.0,,,,,
2256454,331105,1093,122.0,1.0,1.0,,,,,
2256462,331107,1004,5.8,1.0,1.0,,,,,
2256464,331108,1051,70.2,1.0,1.0,,,,,
2256468,331162,1004,5.54,1.0,1.0,,,,,
2256480,331165,1051,69.9,1.0,1.0,,,,,
2256489,331173,1051,69.7,1.0,1.0,,,,,
2256534,331177,1093,106.0,1.0,1.0,,,,,
2256542,331179,1004,5.67,1.0,1.0,,,,,
2256543,331226,1051,76.5,1.0,1.0,,,,,
2256560,331231,1004,3.83,1.0,1.0,,,,,
2256616,331240,1093,82.0,1.0,1.0,,,,,
2256624,331242,1004,4.34,1.0,1.0,,,,,
2256625,331243,1051,76.4,1.0,1.0,,,,,
2256651,331296,1004,8.93,1.0,1.0,,,,,
2256662,331299,1051,67.5,1.0,1.0,,,,,
2256712,331308,1093,85.0,1.0,1.0,,,,,
2256720,331310,1004,7.81,1.0,1.0,,,,,
2256721,331311,1051,66.5,1.0,1.0,,,,,
2256726,331360,1004,8.63,1.0,1.0,,,,,
2256737,331363,1051,66.8,1.0,1.0,,,,,
2256788,331373,1093,74.0,1.0,1.0,,,,,
2256796,331375,1004,8.76,1.0,1.0,,,,,
2256798,331377,1051,66.3,1.0,1.0,,,,,
2256827,331387,1051,40.4,1.0,1.0,,,,,
2256869,331389,1093,52.0,1.0,1.0,,,,,
2256878,331391,1004,47.9,1.0,1.0,,,,,
2256880,331393,1051,37.1,1.0,1.0,,,,,
2256929,331402,1093,98.0,1.0,1.0,,,,,
2256938,331404,1004,47.6,1.0,1.0,,,,,
2256985,331414,1093,72.0,1.0,1.0,,,,,
2256995,331416,1004,46.1,1.0,1.0,,,,,
2256997,331417,1051,40.0,1.0,1.0,,,,,
2257065,331428,1093,92.0,1.0,1.0,,,,,
2257073,331430,1004,3.97,1.0,1.0,,,,,
2257074,331431,1051,76.4,1.0,1.0,,,,,
2257125,331441,1093,86.0,1.0,1.0,,,,,
2257133,331443,1004,7.71,1.0,1.0,,,,,
2257135,331445,1051,66.9,1.0,1.0,,,,,
2257186,331455,1093,81.0,1.0,1.0,,,,,
2257194,331457,1004,8.6,1.0,1.0,,,,,
2257196,331459,1051,66.9,1.0,1.0,,,,,
2257263,331470,1093,115.0,1.0,1.0,,,,,
2257273,331472,1004,3.74,1.0,1.0,,,,,
2257275,331473,1051,77.0,1.0,1.0,,,,,
2257325,331483,1093,120.0,1.0,1.0,,,,,
2257333,331485,1004,5.33,1.0,1.0,,,,,
2257336,331487,1051,72.2,1.0,1.0,,,,,
2257338,331489,1051,69.9,1.0,1.0,,,,,
2257390,331499,1093,106.0,1.0,1.0,,,,,
2257398,331501,1004,6.29,1.0,1.0,,,,,
2257400,331503,1051,43.8,1.0,1.0,,,,,
2257466,331512,1093,45.0,1.0,1.0,,,,,
2257475,331514,1004,44.3,1.0,1.0,,,,,
2257477,331516,1093,77.0,1.0,1.0,,,,,
2257486,331518,1004,44.5,1.0,1.0,,,,,
2257488,331519,1051,38.4,1.0,1.0,,,,,
2257581,331536,1093,62.0,1.0,1.0,,,,,
2257591,331538,1004,44.0,1.0,1.0,,,,,
2257593,331539,1051,40.7,1.0,1.0,,,,,
2257660,331549,1093,84.0,1.0,1.0,,,,,
2257668,331551,1004,4.01,1.0,1.0,,,,,
2257669,331552,1051,76.5,1.0,1.0,,,,,
2257720,331562,1093,96.0,1.0,1.0,,,,,
2257728,331564,1004,8.24,1.0,1.0,,,,,
2257730,331566,1051,68.0,1.0,1.0,,,,,
2257778,331573,1093,80.0,1.0,1.0,,,,,
2257786,331575,1004,9.01,1.0,1.0,,,,,
2257791,331580,1051,66.9,1.0,1.0,,,,,
2257835,331584,1093,59.0,1.0,1.0,,,,,
2257844,331586,1004,41.4,1.0,1.0,,,,,
2257870,331594,1051,47.6,1.0,1.0,,,,,
2257873,331596,1051,42.4,1.0,1.0,,,,,
2257922,331605,1093,92.0,1.0,1.0,,,,,
2257931,331607,1004,41.1,1.0,1.0,,,,,
2257978,331616,1093,81.0,1.0,1.0,,,,,
2257987,331618,1004,42.5,1.0,1.0,,,,,
2257989,331619,1051,41.7,1.0,1.0,,,,,
2257991,331621,1051,76.2,1.0,1.0,,,,,
2258060,331631,1093,97.0,1.0,1.0,,,,,
2258068,331633,1004,4.41,1.0,1.0,,,,,
2258117,331643,1093,80.0,1.0,1.0,,,,,
2258125,331645,1004,8.66,1.0,1.0,,,,,
2258127,331647,1051,68.0,1.0,1.0,,,,,
2258177,331656,1093,72.0,1.0,1.0,,,,,
2258185,331658,1004,8.15,1.0,1.0,,,,,
2258186,331659,1051,67.4,1.0,1.0,,,,,
2258252,331669,1093,107.0,1.0,1.0,,,,,
2258262,331671,1004,3.63,1.0,1.0,,,,,
2258264,331672,1051,76.6,1.0,1.0,,,,,
2258313,331681,1093,111.0,1.0,1.0,,,,,
2258321,331683,1004,5.18,1.0,1.0,,,,,
2258323,331684,1051,71.0,1.0,1.0,,,,,
2258373,331694,1093,97.0,1.0,1.0,,,,,
2258381,331696,1004,6.19,1.0,1.0,,,,,
2258384,331698,1051,69.7,1.0,1.0,,,,,
2258450,331709,1093,111.0,1.0,1.0,,,,,
2258460,331711,1004,4.36,1.0,1.0,,,,,
2258462,331712,1051,76.5,1.0,1.0,,,,,
2258512,331722,1093,119.0,1.0,1.0,,,,,
2258520,331724,1004,5.64,1.0,1.0,,,,,
2258523,331726,1051,70.0,1.0,1.0,,,,,
2258525,331740,1051,70.2,1.0,1.0,,,,,
2258575,331748,1093,169.0,1.0,1.0,,,,,
2258583,331750,1004,6.33,1.0,1.0,,,,,
2258586,331754,1051,47.6,1.0,1.0,,,,,
2258585,331754,1004,42.7,1.0,1.0,,,,,
2258634,331762,1093,118.0,1.0,1.0,,,,,
2258689,331772,1093,111.0,1.0,1.0,,,,,
2258698,331774,1004,41.8,1.0,1.0,,,,,
2258700,331775,1051,40.7,1.0,1.0,,,,,
2258747,331784,1093,139.0,1.0,1.0,,,,,
2258758,331786,1051,47.0,1.0,1.0,,,,,
2258759,331786,1004,38.9,1.0,1.0,,,,,
2258808,331805,1093,183.0,1.0,1.0,,,,,
2258816,331807,1004,3.8,1.0,1.0,,,,,
2258817,331808,1051,77.9,1.0,1.0,,,,,
2258867,331827,1093,217.0,1.0,1.0,,,,,
2258875,331829,1004,7.2,1.0,1.0,,,,,
2258876,331830,1051,69.0,1.0,1.0,,,,,
2258926,331849,1093,210.0,1.0,1.0,,,,,
2258934,331851,1004,6.91,1.0,1.0,,,,,
2258935,331852,1051,70.1,1.0,1.0,,,,,
2258985,331871,1093,182.0,1.0,1.0,,,,,
2258993,331873,1004,3.88,1.0,1.0,,,,,
2258995,331874,1051,77.8,1.0,1.0,,,,,
2259044,331893,1093,182.0,1.0,1.0,,,,,
2259052,331895,1004,5.21,1.0,1.0,,,,,
2259054,331896,1051,73.4,1.0,1.0,,,,,
2259085,331897,1093,117.0,5.0,1.0,97.0,169.0,106.0,,2010.0
2259098,331897,1004,5.95,6.0,1.0,5.54,6.33,5.93,,2010.0
2259101,331897,1051,69.9,6.0,1.0,69.7,70.2,69.9,,2010.0
2259079,331897,1003,23.9,,49.0,23.0,24.6,24.1,,
2259099,331897,1005,0.0,,49.0,,,,,
2259198,331902,1093,55.0,1.0,1.0,,,,,
2259203,331903,1004,3.99,1.0,1.0,,,,,
2259201,331903,1051,64.7,1.0,1.0,,,,,
2259252,331909,1093,43.0,1.0,1.0,,,,,
2259255,331910,1051,65.3,1.0,1.0,,,,,
2259257,331910,1004,3.35,1.0,1.0,,,,,
2259305,331915,1093,45.0,1.0,1.0,,,,,
2259309,331916,1051,65.3,1.0,1.0,,,,,
2259311,331916,1004,3.17,1.0,1.0,,,,,
2259363,331924,1093,40.0,1.0,1.0,,,,,
2259369,331926,1004,2.17,1.0,1.0,,,,,
2259367,331926,1051,66.5,1.0,1.0,,,,,
2259432,331938,1093,53.0,1.0,1.0,,,,,
2259437,331941,1051,65.8,1.0,1.0,,,,,
2259439,331941,1004,3.91,1.0,1.0,,,,,
2259494,331952,1093,44.0,1.0,1.0,,,,,
2259499,331955,1051,64.4,1.0,1.0,,,,,
2259501,331955,1004,2.88,1.0,1.0,,,,,
2259571,331960,1093,47.0,6.0,1.0,40.0,55.0,44.0,,2012.0
2259525,331960,1005,0.0,,49.0,,,,,
2259565,331960,1003,32.1,,49.0,31.3,32.9,32.1,,
2259524,331960,1004,3.24,6.0,1.0,2.17,3.99,3.26,,2012.0
2259527,331960,1051,65.3,6.0,1.0,64.4,66.5,65.3,,2012.0
2259822,331996,1093,390.0,1.0,1.0,,,,,
2259825,331997,1051,87.6,1.0,1.0,,,,,
2259824,331997,1004,2.24,1.0,1.0,,,,,
2259835,332001,1093,396.0,1.0,1.0,,,,,
2259837,332002,1004,2.16,1.0,1.0,,,,,
2259838,332002,1051,87.9,1.0,1.0,,,,,
2259848,332006,1093,408.0,1.0,1.0,,,,,
2259851,332007,1051,87.5,1.0,1.0,,,,,
2259850,332007,1004,2.05,1.0,1.0,,,,,
2259861,332011,1093,392.0,1.0,1.0,,,,,
2259864,332012,1051,87.2,1.0,1.0,,,,,
2259863,332012,1004,1.98,1.0,1.0,,,,,
2259868,332015,1093,398.0,1.0,1.0,,,,,
2259877,332016,1051,86.9,1.0,1.0,,,,,
2259876,332016,1004,2.14,1.0,1.0,,,,,
2259887,332020,1093,385.0,1.0,1.0,,,,,
2259890,332021,1051,87.6,1.0,1.0,,,,,
2259889,332021,1004,1.87,1.0,1.0,,,,,
2259900,332025,1093,407.0,1.0,1.0,,,,,
2259903,332026,1051,87.8,1.0,1.0,,,,,
2259902,332026,1004,2.02,1.0,1.0,,,,,
2259965,332038,1093,405.0,1.0,1.0,,,,,
2259967,332039,1004,2.16,1.0,1.0,,,,,
2259968,332039,1051,87.6,1.0,1.0,,,,,
2260030,332051,1093,404.0,1.0,1.0,,,,,
2260032,332052,1004,1.99,1.0,1.0,,,,,
2260033,332052,1051,87.9,1.0,1.0,,,,,
2260043,332056,1093,404.0,1.0,1.0,,,,,
2260046,332057,1051,86.0,1.0,1.0,,,,,
2260045,332057,1004,2.82,1.0,1.0,,,,,
2260056,332061,1093,395.0,1.0,1.0,,,,,
2260058,332062,1004,1.97,1.0,1.0,,,,,
2260059,332062,1051,87.1,1.0,1.0,,,,,
2260069,332066,1093,351.0,1.0,1.0,,,,,
2260071,332067,1004,2.34,1.0,1.0,,,,,
2260072,332067,1051,87.5,1.0,1.0,,,,,
2260337,332111,1093,342.0,1.0,1.0,,,,,
2260345,332112,1051,86.6,1.0,1.0,,,,,
2260344,332112,1004,1.38,1.0,1.0,,,,,
2260355,332116,1093,355.0,1.0,1.0,,,,,
2260357,332117,1004,1.21,1.0,1.0,,,,,
2260358,332117,1051,86.8,1.0,1.0,,,,,
2260368,332121,1093,370.0,1.0,1.0,,,,,
2260371,332122,1051,85.8,1.0,1.0,,,,,
2260370,332122,1004,1.9,1.0,1.0,,,,,
2260381,332126,1093,362.0,1.0,1.0,,,,,
2260383,332127,1004,1.38,1.0,1.0,,,,,
2260384,332127,1051,84.9,1.0,1.0,,,,,
2260394,332130,1093,336.0,1.0,1.0,,,,,
2260396,332131,1004,1.71,1.0,1.0,,,,,
2260397,332131,1051,85.8,1.0,1.0,,,,,
2260407,332134,1093,356.0,1.0,1.0,,,,,
2260410,332135,1051,85.2,1.0,1.0,,,,,
2260409,332135,1004,1.4,1.0,1.0,,,,,
2260420,332139,1093,365.0,1.0,1.0,,,,,
2260422,332140,1004,1.67,1.0,1.0,,,,,
2260423,332140,1051,85.9,1.0,1.0,,,,,
2260485,332152,1093,359.0,1.0,1.0,,,,,
2260487,332153,1004,1.35,1.0,1.0,,,,,
2260488,332153,1051,86.7,1.0,1.0,,,,,
2260498,332157,1093,352.0,1.0,1.0,,,,,
2260500,332158,1004,1.42,1.0,1.0,,,,,
2260501,332158,1051,86.6,1.0,1.0,,,,,
2260511,332162,1093,350.0,1.0,1.0,,,,,
2260513,332163,1004,1.47,1.0,1.0,,,,,
2260514,332163,1051,87.2,1.0,1.0,,,,,
2260524,332167,1093,364.0,1.0,1.0,,,,,
2260527,332168,1051,86.0,1.0,1.0,,,,,
2260526,332168,1004,1.52,1.0,1.0,,,,,
2260537,332172,1093,375.0,1.0,1.0,,,,,
2260539,332173,1004,1.88,1.0,1.0,,,,,
2260540,332173,1051,85.8,1.0,1.0,,,,,
2260862,332225,1093,496.0,1.0,1.0,,,,,
2260865,332226,1051,87.4,1.0,1.0,,,,,
2260864,332226,1004,0.83,1.0,1.0,,,,,
2260875,332230,1093,590.0,1.0,1.0,,,,,
2260877,332231,1004,0.82,1.0,1.0,,,,,
2260878,332231,1051,87.8,1.0,1.0,,,,,
2260888,332235,1093,470.0,1.0,1.0,,,,,
2260890,332236,1004,0.67,1.0,1.0,,,,,
2260891,332236,1051,88.8,1.0,1.0,,,,,
2260901,332240,1093,460.0,1.0,1.0,,,,,
2260904,332241,1051,89.0,1.0,1.0,,,,,
2260903,332241,1004,0.63,1.0,1.0,,,,,
2260914,332245,1093,522.0,1.0,1.0,,,,,
2260916,332246,1004,0.78,1.0,1.0,,,,,
2260917,332246,1051,88.2,1.0,1.0,,,,,
2260927,332250,1093,472.0,1.0,1.0,,,,,
2260929,332251,1004,0.79,1.0,1.0,,,,,
2260930,332251,1051,89.1,1.0,1.0,,,,,
2260940,332255,1093,489.0,1.0,1.0,,,,,
2260942,332256,1004,0.67,1.0,1.0,,,,,
2260943,332256,1051,88.4,1.0,1.0,,,,,
2260953,332260,1093,550.0,1.0,1.0,,,,,
2260956,332261,1051,88.5,1.0,1.0,,,,,
2260955,332261,1004,0.76,1.0,1.0,,,,,
2260966,332265,1093,522.0,1.0,1.0,,,,,
2260969,332266,1051,88.8,1.0,1.0,,,,,
2260968,332266,1004,0.8,1.0,1.0,,,,,
2260979,332270,1093,528.0,1.0,1.0,,,,,
2260981,332271,1004,0.91,1.0,1.0,,,,,
2260982,332271,1051,89.6,1.0,1.0,,,,,
